Date,AAPL,AMZN,MSFT,GM
2015-08-25,97.979347,466.369995,37.619656,23.215456
2015-08-26,103.59893000000001,500.76998899999995,39.701889,23.913284
2015-08-27,106.64956699999999,518.369995,40.808079,24.321764
2015-08-28,106.999008,518.01001,40.835957,24.679182
2015-08-31,106.49845900000001,512.8900150000001,40.454842,25.053627
2015-09-01,101.73831899999999,496.540009,38.874573,24.372823999999998
2015-09-02,106.10176100000001,510.549988,40.306107,24.857895000000003
2015-09-03,104.241173,504.72000099999997,40.436253,24.772799
2015-09-04,103.202232,499.0,39.608928999999996,24.577066000000002
2015-09-08,106.073448,517.539978,40.798778999999996,25.428072
2015-09-09,104.033386,516.8900150000001,40.036533,25.206808
2015-09-10,106.319,522.23999,40.241043,25.844305
2015-09-11,107.867943,529.4400019999999,40.417652000000004,25.97352
2015-09-14,108.90684499999999,521.380005,40.008652000000005,26.464561
2015-09-15,109.82298999999999,522.369995,40.882446,26.697167999999998
2015-09-16,109.945747,527.3900150000001,41.179901,26.878075
2015-09-17,107.59403200000001,538.869995,41.133415,26.972837
2015-09-18,107.150131,540.26001,40.417652000000004,26.283655
2015-09-21,108.812408,548.3900150000001,41.003284,26.378415999999998
2015-09-22,107.10291299999999,538.400024,40.808079,25.87015
2015-09-23,107.97183999999999,536.070007,40.780182,25.603088
2015-09-24,108.61405900000001,533.75,40.817371,25.361877
2015-09-25,108.34016399999999,524.25,40.845257000000004,25.336031
2015-09-28,106.196205,504.05999800000006,40.241043,24.603775
2015-09-29,103.003914,496.07000700000003,40.38047,25.112047
2015-09-30,104.175049,511.89001500000006,41.142715,25.861532
2015-10-01,103.49503299999999,520.719971,41.468067,26.421490000000002
2015-10-02,104.25061,532.539978,42.360455,27.334653999999997
2015-10-05,104.628387,543.679993,43.345797999999995,27.360502
2015-10-06,105.12896,537.47998,43.457344,27.756783000000002
2015-10-07,104.628387,541.9400019999999,43.503815,28.471804
2015-10-08,103.419472,533.159973,44.108047,28.799165999999996
2015-10-09,105.893997,539.799988,43.791985,28.385656
2015-10-12,105.40287,550.1900019999999,43.689732,28.445960999999997
2015-10-13,105.582298,548.900024,43.587486,28.540731
2015-10-14,104.09005,544.830017,43.392272999999996,28.71302
2015-10-15,105.648422,562.4400019999999,43.699028000000006,28.704407
2015-10-16,104.873962,570.76001,44.163818,28.557955
2015-10-19,105.52565,573.150024,44.266075,28.635489
2015-10-20,107.45237,560.880005,44.405506,28.842240999999998
2015-10-21,107.442924,555.77002,43.875659999999996,30.513508
2015-10-22,109.08631100000001,563.909973,44.64719,30.513508
2015-10-23,112.467506,599.030029,49.146309,30.970087
2015-10-26,108.87851699999999,608.6099849999999,50.429111,30.728873999999998
2015-10-27,108.18906399999999,611.01001,49.908558,30.125843
2015-10-28,112.646927,617.099976,50.178131,30.341213
2015-10-29,113.83698999999999,626.549988,49.601799,29.936315999999998
2015-10-30,112.864182,625.900024,48.932507,30.074152
2015-11-02,114.450897,628.349976,49.490246,30.642725
2015-11-03,115.763702,625.3099980000001,50.336163,30.823636999999998
2015-11-04,115.225357,640.950012,50.56855,30.513508
2015-11-05,114.694176,655.650024,50.549960999999996,30.530728999999997
2015-11-06,114.826981,659.369995,51.051922,30.797790999999997
2015-11-09,114.36221299999998,655.48999,50.345459000000005,30.728873999999998
2015-11-10,110.75785800000001,659.679993,49.74123,30.685796999999997
2015-11-11,110.131828,673.25,49.871376,30.625494
2015-11-12,109.761932,665.599976,49.564621,30.229218
2015-11-13,106.555931,642.349976,49.118427000000004,29.557264
2015-11-16,108.301201,647.8099980000001,49.982918,30.298132
2015-11-17,107.836441,643.299988,49.571156,30.332602
2015-11-18,111.251076,663.539978,50.394684000000005,31.409440999999998
2015-11-19,112.66436000000002,661.27002,50.47892,31.133770000000002
2015-11-20,113.15759299999999,668.450012,50.712875,31.306065000000004
2015-11-23,111.687393,678.98999,50.712875,31.082083
2015-11-24,112.759216,671.150024,50.769028000000006,31.202686
2015-11-25,111.952995,675.340027,50.244953,31.306065000000004
2015-11-27,111.744308,673.26001,50.469551,31.331909000000003
2015-11-30,112.209084,664.799988,50.862602,31.185457
2015-12-01,111.2985,679.0599980000001,51.676788,31.237146000000003
